Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
38,0,49,3,9,23,0,1,580,7,churn
27,1,39,18,6,26,2,2,195,9,churn
57,0,57,1,2,21,0,0,196,12,churn
25,0,38,2,0,27,1,2,226,6,churn
55,1,27,19,7,22,1,2,788,17,churn
33,1,11,1,5,4,0,2,425,28,churn
33,0,11,25,4,29,2,1,499,1,churn
31,0,17,20,7,30,0,1,236,2,churn
49,1,37,18,10,16,0,2,747,28,churn
43,1,35,21,5,28,0,2,638,26,churn
61,1,24,1,4,29,2,1,605,3,churn
52,1,34,1,5,1,1,2,776,8,churn
18,1,59,3,8,23,1,1,200,10,churn
55,1,31,20,9,29,2,0,154,16,churn
34,0,44,15,3,29,0,1,498,17,churn
26,1,27,23,8,23,0,0,253,27,churn
28,1,44,6,10,18,0,2,381,16,churn
53,1,50,1,4,25,0,2,488,28,churn
48,0,43,24,1,23,1,0,684,18,churn
51,0,6,7,8,30,1,0,422,30,churn
27,1,30,6,5,24,1,2,720,4,churn
19,1,29,29,7,18,2,1,347,9,churn
41,0,49,5,10,26,0,1,737,10,churn
62,0,36,1,10,14,1,0,299,18,churn
34,1,55,21,9,28,1,1,787,25,churn
31,1,34,28,10,27,0,0,117,28,churn
52,1,31,9,8,26,0,2,796,19,churn
36,0,25,6,10,18,2,2,984,14,churn
51,1,30,7,8,17,0,0,666,16,churn
33,1,46,26,9,22,2,2,901,15,churn
36,1,45,28,8,29,1,0,673,14,churn
35,0,28,29,4,21,0,2,340,25,churn
43,1,47,10,9,22,2,0,698,2,churn
37,0,11,23,4,29,2,0,129,14,churn
65,0,58,17,1,29,2,1,120,7,churn
18,0,47,18,8,18,0,2,889,17,churn
34,0,39,18,7,16,2,0,704,16,churn
60,0,49,4,7,20,2,2,798,22,churn
49,1,44,22,7,25,0,0,773,1,churn
61,1,30,2,7,26,0,2,439,23,churn
35,1,44,2,8,20,0,1,846,27,churn
32,0,47,20,10,18,2,1,891,19,churn
47,1,27,15,9,19,2,0,696,26,churn
53,0,35,5,6,1,1,1,641,25,churn
46,1,51,13,8,20,1,2,437,4,churn
34,0,29,11,5,21,1,2,540,28,churn
20,0,14,30,8,21,1,2,285,9,churn
27,0,55,11,6,24,1,2,993,18,churn
49,0,44,2,10,19,2,2,850,26,churn
23,1,55,10,7,16,1,2,414,9,churn
27,0,12,10,10,30,1,1,300,11,churn
37,1,36,2,10,17,2,0,298,3,churn
53,1,40,18,8,25,2,0,618,11,churn
44,0,11,5,0,22,1,0,688,12,churn
57,1,51,16,6,28,0,2,503,1,churn
36,0,36,6,5,29,2,2,728,16,churn
36,0,40,27,7,23,0,0,343,6,churn
64,0,18,30,0,29,2,2,109,27,churn
29,0,3,14,7,30,0,0,513,22,churn
58,0,8,25,6,22,2,2,290,9,churn
30,0,59,30,6,29,0,1,946,17,churn
64,0,4,20,2,29,1,2,285,18,churn
19,0,35,13,8,17,0,1,420,1,churn
45,0,25,24,7,19,1,1,283,26,churn
44,0,38,22,5,30,0,1,296,1,churn
40,0,33,7,2,24,2,2,368,15,churn
46,0,54,29,5,22,1,2,876,9,churn
53,0,39,1,5,21,0,2,788,2,churn
64,1,49,11,6,27,0,2,163,21,churn
47,0,2,5,1,22,0,1,475,3,churn
21,0,50,20,9,19,1,0,550,19,churn
55,0,11,3,8,12,0,2,829,26,churn
40,1,40,2,5,18,1,2,609,24,churn
29,0,37,24,8,23,1,2,883,8,churn
55,1,60,25,5,21,1,1,817,27,churn
19,0,27,29,6,18,2,1,322,4,churn
39,0,55,20,1,21,2,0,821,21,churn
49,0,55,29,6,21,2,0,167,4,churn
51,0,27,2,7,0,2,1,184,28,churn
40,0,42,11,8,19,2,0,762,25,churn
52,0,10,17,9,23,0,0,675,14,churn
33,0,11,25,9,23,0,0,113,2,churn
38,0,39,9,8,22,1,2,195,12,churn
20,1,57,6,8,18,0,1,690,30,churn
46,0,11,16,8,30,2,0,564,9,churn
21,1,1,3,2,27,0,2,540,29,churn
50,0,34,15,4,22,2,2,125,23,churn
54,0,33,20,4,29,2,0,643,29,churn
47,0,24,28,7,28,0,2,583,4,churn
33,0,43,2,0,26,2,0,845,5,churn
65,0,35,4,9,9,2,0,455,8,churn
22,1,32,7,6,19,0,0,757,22,churn
58,0,53,29,7,16,2,1,490,10,churn
33,0,35,28,5,30,1,1,608,27,churn
40,1,58,5,7,18,0,0,348,28,churn
29,0,60,30,10,26,0,1,219,26,churn
28,1,40,19,8,21,0,2,586,20,churn
47,1,52,9,8,22,2,0,471,30,churn
18,0,59,4,1,23,2,2,211,13,churn
58,1,24,18,8,18,0,0,721,19,churn
28,0,44,3,5,24,0,0,513,7,churn
30,0,38,28,10,18,0,1,787,30,churn
56,0,39,2,0,5,2,2,233,10,churn
30,1,43,16,9,21,1,1,424,5,churn
47,0,41,16,2,21,0,0,582,13,churn
64,0,35,19,7,18,2,1,658,11,churn
45,1,51,27,5,21,2,2,872,1,churn
46,0,31,7,8,22,1,1,975,26,churn
63,0,46,14,10,23,1,0,592,24,churn
45,1,60,10,5,30,2,1,579,1,churn
63,1,40,13,9,20,1,1,631,22,churn
53,0,12,18,2,24,0,0,296,29,churn
48,0,59,12,8,23,0,2,447,24,churn
64,0,59,1,4,17,2,0,424,1,churn
62,0,26,4,7,20,0,1,530,30,churn
35,0,36,14,5,25,2,2,304,10,churn
27,1,37,21,9,16,0,2,178,29,churn
25,1,40,6,9,26,1,2,303,19,churn
65,0,51,4,9,24,1,1,287,7,churn
47,1,10,1,5,10,1,2,816,8,churn
41,0,18,10,1,23,0,0,467,14,churn
22,0,40,8,3,21,0,2,119,18,churn
22,0,56,28,3,21,2,0,190,22,churn
42,0,34,21,8,29,1,2,700,14,churn
18,0,21,17,1,28,1,0,715,28,churn
60,1,36,28,9,19,1,2,508,23,churn
35,0,50,15,5,30,0,2,619,28,churn
21,0,35,25,3,27,2,0,332,15,churn
65,0,48,3,7,1,0,2,923,22,churn
25,0,38,3,1,23,1,2,326,16,churn
29,1,54,19,10,24,2,0,274,8,churn
20,0,59,14,10,22,0,2,346,20,churn
45,0,58,4,9,27,1,0,602,12,churn
48,1,47,21,9,23,0,0,582,19,churn
46,0,38,9,3,28,2,0,175,17,churn
58,1,50,29,10,28,2,0,313,3,churn
54,0,15,4,8,24,0,2,884,15,churn
45,1,33,11,8,20,0,2,490,16,churn
28,0,26,9,7,19,1,0,930,20,churn
22,1,53,11,6,23,2,0,295,18,churn
25,1,39,10,8,25,1,0,269,23,churn
45,1,2,2,8,7,0,2,789,27,churn
35,1,44,3,10,17,0,2,582,29,churn
36,1,25,21,5,26,2,0,320,9,churn
19,0,39,13,0,22,2,1,467,26,churn
35,1,35,3,9,26,0,0,206,8,churn
39,0,38,18,10,19,1,0,351,10,churn
48,0,52,14,6,23,2,0,862,26,churn
60,0,36,27,8,25,0,2,671,28,churn
40,0,8,15,4,25,0,0,901,26,churn
48,1,28,14,9,29,0,0,803,12,churn
23,0,35,29,10,30,2,2,664,3,churn
26,0,43,20,10,23,2,0,998,29,churn
27,0,57,10,1,27,0,2,284,1,churn
51,1,40,22,6,22,0,1,803,26,churn
65,0,49,23,9,17,2,2,667,23,churn
31,0,33,20,10,24,2,1,928,12,churn
59,0,39,29,2,24,1,0,446,27,churn
52,0,35,9,10,21,0,2,499,23,churn
33,0,27,29,3,24,0,0,331,5,churn
62,0,47,14,7,20,2,0,702,9,churn
49,0,54,25,6,18,0,2,805,11,churn
29,1,44,6,8,24,1,1,428,21,churn
49,1,57,9,5,18,2,2,665,13,churn
39,0,43,22,5,24,0,2,125,23,churn
62,0,13,3,4,22,0,0,310,27,churn
65,1,52,22,8,18,0,0,926,8,churn
25,1,4,3,1,15,0,0,994,21,churn
55,0,11,18,2,22,0,1,262,14,churn
60,0,38,18,10,30,0,0,234,24,churn
25,0,36,23,6,30,0,0,427,26,churn
59,0,49,4,6,8,0,1,535,18,churn
23,0,10,14,9,30,1,0,279,11,churn
26,0,29,14,7,25,2,2,351,18,churn
40,0,25,12,4,21,2,1,176,23,churn
22,1,38,12,7,29,2,2,121,14,churn
27,0,37,28,6,27,0,1,946,4,churn
55,0,46,5,6,20,2,0,115,26,churn
26,0,58,24,6,25,1,2,285,18,churn
47,0,53,23,8,18,1,1,336,1,churn
57,0,29,1,5,9,0,1,510,29,churn
18,0,22,4,0,26,1,0,513,9,churn
57,0,60,3,8,11,2,1,582,5,churn
44,0,4,2,3,13,1,2,956,25,churn
58,1,17,2,5,0,1,0,120,4,churn
53,0,54,23,5,30,1,1,302,21,churn
42,0,24,24,6,18,0,0,483,26,churn
25,1,25,2,7,29,0,2,656,16,churn
56,0,39,3,7,2,1,2,333,4,churn
62,0,20,15,7,24,1,2,498,21,churn
35,1,24,15,9,19,2,0,637,20,churn
39,0,23,10,1,29,0,2,481,22,churn
37,0,30,8,5,22,1,2,802,6,churn
61,1,37,25,7,17,1,1,894,4,churn
26,1,60,29,9,25,0,2,976,3,churn
30,0,25,12,10,19,0,2,719,28,churn
41,0,35,24,9,17,0,2,499,15,churn
54,0,50,3,6,27,0,1,718,28,churn
62,0,2,30,10,24,2,2,364,24,churn
44,0,45,14,7,21,1,2,274,8,churn
50,0,39,7,9,26,0,1,120,1,churn
62,1,49,15,5,20,0,2,382,29,churn
54,0,60,22,7,27,0,2,298,20,churn
22,0,34,25,4,25,0,2,121,29,churn
53,0,26,25,10,30,0,1,388,24,churn
44,0,23,13,10,28,1,1,315,7,churn
42,0,10,3,10,28,2,0,362,3,churn
32,0,45,22,2,28,0,2,246,2,churn
20,0,37,5,5,29,0,0,532,19,churn
50,0,44,7,4,23,0,0,906,28,churn
20,0,37,15,10,17,1,2,683,22,churn
30,0,3,20,9,27,1,0,282,30,churn
51,0,33,27,0,26,2,1,295,14,churn
49,1,40,26,7,26,0,1,743,17,churn
21,0,4,29,6,24,1,1,471,10,churn
41,1,36,21,7,20,0,2,935,23,churn
52,0,55,10,7,21,0,2,650,1,churn
44,1,42,8,10,30,0,2,559,24,churn
60,0,42,30,10,23,1,0,595,10,churn
37,0,28,19,7,22,0,0,633,21,churn
51,0,42,11,9,16,0,1,662,18,churn
49,1,46,20,5,20,2,1,913,23,churn
63,0,46,1,4,4,2,0,327,23,churn
21,0,39,9,8,30,1,1,822,20,churn
53,0,41,28,10,20,0,0,934,27,churn
57,0,52,1,5,14,2,1,578,14,churn
18,0,6,10,8,26,2,1,171,16,churn
58,0,14,2,10,7,2,1,747,23,churn
47,1,24,23,10,22,2,0,800,27,churn
52,1,39,7,8,19,2,1,848,24,churn
20,1,33,7,5,19,1,2,684,5,churn
45,0,53,9,6,23,2,2,969,30,churn
24,0,45,19,0,27,2,2,422,13,churn
20,0,53,6,8,28,0,2,941,12,churn
23,0,42,23,10,26,1,2,286,1,churn
31,0,44,10,1,26,0,0,499,4,churn
38,0,47,22,5,16,1,2,114,23,churn
60,1,15,5,9,24,1,0,870,22,churn
64,0,40,12,10,25,1,1,882,25,churn
63,0,14,2,4,30,2,1,982,29,churn
34,0,58,29,7,19,1,2,590,15,churn
62,1,35,5,9,20,2,0,947,11,churn
20,0,43,14,5,24,2,0,257,25,churn
36,1,59,14,5,16,0,1,746,15,churn
62,1,35,11,8,25,2,0,226,12,churn
60,1,51,3,6,14,1,0,158,8,churn
37,0,37,9,5,29,1,2,160,9,churn
59,1,26,2,4,29,2,2,386,23,churn
59,1,50,9,5,21,1,2,280,8,churn
47,0,33,25,6,17,1,1,328,7,churn
59,1,45,5,5,1,1,1,857,29,churn
26,1,33,16,10,22,1,1,572,9,churn
38,0,12,11,4,24,0,2,397,30,churn
34,0,48,30,3,30,1,0,131,24,churn
40,1,26,24,9,19,2,0,988,23,churn
56,1,53,20,9,17,0,0,559,3,churn
36,0,54,3,8,16,0,1,454,13,churn
47,0,17,2,8,21,0,2,185,17,churn
34,0,25,27,7,27,1,1,512,5,churn
25,0,36,3,7,21,1,2,933,12,churn
48,0,28,13,4,29,0,0,510,22,churn
23,0,38,30,3,21,2,2,104,3,churn
43,0,4,30,1,22,1,1,121,14,churn
59,0,46,2,0,11,1,2,135,28,churn
47,0,30,9,0,24,1,2,402,6,churn
37,0,27,6,6,30,0,2,240,3,churn
62,0,23,15,1,30,0,0,650,22,churn
53,0,53,11,8,16,2,1,563,20,churn
30,0,45,4,7,17,1,0,920,15,churn
64,0,14,14,2,27,0,1,376,7,churn
42,1,46,19,10,25,2,0,663,14,churn
31,0,56,26,5,29,1,2,605,11,churn
27,1,37,21,9,16,1,0,802,30,churn
54,1,57,5,6,15,0,0,773,5,churn
63,0,39,29,10,27,1,1,289,6,churn
58,0,32,9,8,21,1,1,660,20,churn
18,1,34,1,5,22,1,2,698,5,churn
24,0,43,1,6,30,2,1,517,5,churn
52,0,7,23,7,28,1,0,723,4,churn
43,0,24,21,9,25,1,0,497,21,churn
23,1,53,28,7,30,0,1,126,4,churn
34,1,44,21,10,22,1,1,539,26,churn
32,1,52,22,5,26,0,0,528,11,churn
32,0,48,11,0,25,2,0,990,30,churn
65,1,35,5,4,2,1,2,829,14,churn
28,0,13,19,4,25,1,0,304,20,churn
22,1,51,2,4,29,1,2,114,16,churn
20,0,60,19,7,25,2,1,275,3,churn
64,1,24,15,7,24,2,2,622,27,churn
51,0,20,11,5,30,2,0,475,27,churn
28,0,52,12,4,21,0,0,892,16,churn
58,0,44,8,10,30,2,1,604,20,churn
63,0,9,23,7,23,2,0,425,7,churn
37,1,30,1,4,25,1,2,284,9,churn
23,0,31,26,6,25,1,1,356,27,churn
58,0,53,16,4,21,0,1,192,14,churn
37,0,17,18,6,24,0,1,493,8,churn
19,0,45,15,6,23,2,0,661,15,churn
50,0,42,22,6,20,1,2,452,19,churn
48,1,35,23,6,26,2,1,813,27,churn
65,0,19,4,6,26,1,0,134,10,churn
57,0,29,1,4,23,0,2,822,27,churn
33,1,41,2,10,25,0,0,926,7,churn
49,1,56,22,9,26,2,0,100,18,churn
23,1,25,18,8,24,1,2,331,6,churn
19,1,48,10,9,17,2,2,148,24,churn
37,1,32,14,7,16,2,1,744,23,churn
55,0,32,22,10,30,1,1,853,7,churn
65,1,30,13,9,29,2,2,579,6,churn
44,0,41,22,6,23,1,1,911,29,churn
41,1,43,21,10,24,0,1,490,23,churn
36,1,54,25,8,19,1,1,870,4,churn
60,1,16,2,8,8,0,1,897,2,churn
30,0,21,2,10,8,2,2,233,22,churn
59,0,34,4,10,28,0,2,843,17,churn
61,1,25,19,5,18,1,1,789,12,churn
65,0,43,2,4,29,0,1,428,3,churn
31,0,53,7,3,24,1,2,174,13,churn
24,0,59,29,6,20,2,2,619,4,churn
34,0,45,3,10,27,0,0,666,15,churn
53,0,54,26,0,26,0,0,355,3,churn
29,1,24,15,8,22,1,0,777,16,churn
33,0,23,20,9,21,0,2,197,16,churn
34,0,21,2,8,26,1,1,474,26,churn
37,0,59,8,1,29,2,1,117,27,churn
25,0,45,30,0,24,1,0,926,6,churn
59,0,9,24,6,29,0,1,238,24,churn
54,0,48,16,6,30,0,1,850,30,churn
43,0,17,13,7,30,2,0,224,30,churn
44,0,30,14,3,29,1,2,320,22,churn
20,1,33,4,7,19,2,1,595,4,churn
52,0,37,5,7,5,1,2,458,26,churn
49,1,60,21,10,30,0,0,491,29,churn
41,1,35,6,7,18,2,0,161,18,churn
56,0,34,20,10,27,2,0,756,16,churn
63,0,32,24,7,20,2,1,536,22,churn
19,0,15,16,1,23,0,0,230,9,churn
65,1,50,21,9,28,2,0,960,24,churn
25,0,26,21,0,21,2,2,272,7,churn
39,0,1,13,2,27,2,2,437,26,churn
18,0,6,7,8,26,1,2,151,23,churn
57,0,42,6,10,24,0,1,273,7,churn
63,1,51,14,8,24,2,2,743,7,churn
40,0,25,4,7,28,2,2,890,25,churn
55,1,38,3,4,15,0,1,591,23,churn
33,0,34,14,0,23,1,0,450,2,churn
40,0,30,4,7,20,1,0,342,20,churn
39,0,43,20,4,28,1,0,124,9,churn
64,0,15,14,7,21,1,2,212,13,churn
45,1,45,10,6,23,1,0,814,25,churn
31,0,1,1,1,23,1,2,142,6,churn
64,0,40,25,8,24,0,1,194,13,churn
18,1,50,16,10,22,1,1,355,18,churn
48,0,43,13,4,25,0,1,280,26,churn
63,1,34,18,9,18,0,0,307,2,churn
32,0,30,5,6,24,2,0,182,10,churn
36,0,21,19,10,24,0,2,286,2,churn
46,0,31,13,10,25,1,2,533,22,churn
51,0,43,26,5,16,1,1,982,30,churn
62,0,2,6,2,23,0,0,664,20,churn
49,1,40,19,7,25,1,1,164,25,churn
60,1,41,13,6,16,1,0,974,18,churn
18,0,20,10,3,28,0,0,202,30,churn
64,0,51,18,7,29,1,0,845,7,churn
31,0,60,29,7,22,1,0,566,19,churn
57,1,29,4,10,10,2,2,430,8,churn
40,1,30,5,7,16,0,2,567,17,churn
20,1,46,13,7,27,0,0,479,9,churn
35,0,28,6,7,23,0,1,575,28,churn
46,0,41,27,6,23,2,2,539,30,churn
47,0,30,16,10,28,1,1,881,23,churn
33,1,41,13,10,26,0,2,702,28,churn
55,0,51,2,5,4,1,1,822,2,churn
38,1,54,29,8,18,1,2,377,3,churn
45,0,56,13,8,20,1,1,883,12,churn
42,0,29,29,8,18,0,2,190,12,churn
50,1,47,26,7,30,2,0,300,24,churn
20,1,7,1,7,15,0,2,951,30,churn
31,1,56,4,8,22,0,0,642,16,churn
62,1,37,4,5,14,0,2,945,22,churn
31,1,46,18,5,26,1,0,912,26,churn
38,1,59,26,7,26,0,0,311,6,churn
50,0,29,7,10,27,0,0,893,14,churn
22,0,49,1,4,21,2,0,445,15,churn
25,1,56,22,7,27,2,1,971,8,churn
53,0,18,26,7,29,2,1,465,13,churn
22,0,26,21,5,29,1,0,420,3,churn
57,0,37,25,5,27,1,1,904,10,churn
34,1,48,26,9,25,2,2,754,19,churn
55,0,10,9,0,25,1,0,338,24,churn
30,1,35,24,7,18,1,1,683,14,churn
44,0,29,18,6,17,1,1,952,3,churn
45,0,16,20,5,27,2,1,289,4,churn
50,1,25,13,5,26,0,0,162,29,churn
24,1,39,1,7,16,1,1,512,30,churn
18,1,46,30,6,30,1,0,646,27,churn
32,0,27,9,6,30,0,1,333,7,churn
46,1,59,23,10,19,0,1,280,6,churn
28,0,54,3,7,30,2,2,934,20,churn
52,0,33,2,7,15,0,2,539,30,churn
21,1,26,10,7,28,2,2,856,20,churn
58,0,53,4,4,13,1,0,909,20,churn
38,1,33,12,9,16,2,0,688,3,churn
35,1,53,4,9,24,1,0,566,21,churn
65,0,4,17,1,25,2,2,393,17,churn
65,0,20,4,6,11,0,2,215,16,churn
39,1,58,30,7,16,0,2,622,1,churn
58,0,50,26,8,19,2,1,576,15,churn
34,1,2,1,3,21,2,2,150,6,churn
47,1,28,6,8,22,2,0,407,30,churn
31,0,24,30,5,21,2,1,476,30,churn
31,1,24,10,8,17,1,1,830,19,churn
41,0,56,11,9,21,2,1,537,12,churn
47,0,33,19,6,18,2,2,175,2,churn
45,0,32,2,7,24,1,0,145,25,churn
49,0,51,18,6,16,1,1,523,27,churn
51,1,58,3,4,21,2,2,534,3,churn
29,0,49,27,6,17,2,1,944,30,churn
24,0,43,2,6,30,1,2,654,12,churn
64,1,57,2,10,1,2,1,132,7,churn
26,1,50,19,7,16,1,2,575,20,churn
40,1,50,2,5,28,0,1,257,25,churn
61,1,57,19,7,19,2,2,200,29,churn
54,0,33,29,5,23,1,1,642,11,churn
31,0,53,4,5,23,2,1,924,26,churn
62,1,37,5,5,19,0,0,134,7,churn
48,1,27,7,9,18,2,2,533,11,churn
26,1,1,1,2,18,0,0,769,23,churn
28,0,20,1,9,20,2,2,185,5,churn
55,1,58,17,8,16,0,0,591,29,churn
22,0,60,7,3,26,0,2,313,1,churn
40,1,54,17,7,24,2,2,556,23,churn
42,0,41,27,2,28,0,1,302,2,churn
49,0,34,22,7,22,2,2,872,4,churn
65,1,45,15,7,28,0,1,779,8,churn
30,0,2,15,7,24,0,0,857,3,churn
61,0,16,4,8,19,2,1,353,7,churn
56,0,42,24,0,21,0,0,675,3,churn
27,1,25,12,8,19,1,1,626,5,churn
41,0,36,6,8,29,2,2,772,28,churn
59,0,44,11,8,23,1,0,629,25,churn
47,1,47,1,6,19,0,1,527,7,churn
62,0,33,16,8,25,2,0,115,6,churn
43,1,40,7,5,27,2,0,267,1,churn
46,1,46,10,5,26,1,1,788,18,churn
37,0,60,21,9,19,1,0,701,14,churn
58,1,17,3,9,19,1,0,554,23,churn
56,0,49,8,0,29,0,2,470,6,churn
57,0,18,11,3,21,0,0,136,29,churn
22,0,2,20,5,22,0,0,597,18,churn
65,0,46,2,2,22,1,0,713,21,churn
62,1,38,27,5,25,1,2,729,21,churn
45,0,48,22,5,30,2,2,944,16,churn
20,0,18,16,1,22,1,0,980,23,churn
45,0,52,1,8,25,1,1,903,15,churn
21,0,25,8,9,29,1,1,318,22,churn
20,0,25,17,5,28,2,2,541,9,churn
25,1,47,8,10,20,1,0,826,18,churn
24,0,31,20,9,30,0,2,675,12,churn
65,1,55,5,4,10,0,1,379,4,churn
61,0,45,26,7,18,2,1,730,15,churn
49,1,29,10,9,20,2,2,499,25,churn
43,0,22,2,10,26,1,1,108,5,churn
63,1,48,22,5,21,2,0,702,16,churn
28,1,43,1,8,23,1,0,777,27,churn
40,0,49,6,10,26,0,2,271,19,churn
45,0,28,16,1,21,0,1,302,22,churn
22,0,51,8,8,21,2,1,685,15,churn
24,1,34,12,6,25,1,0,370,26,churn
59,1,47,4,5,12,0,0,709,15,churn
40,0,19,6,4,26,1,0,870,2,churn
39,1,56,12,9,22,2,1,726,22,churn
30,0,56,22,7,29,1,2,731,20,churn
26,1,38,10,6,18,2,2,228,13,churn
53,0,16,23,6,24,1,2,110,24,churn
65,0,37,1,7,21,0,2,512,4,churn
21,0,19,6,6,23,1,2,296,7,churn
32,0,41,5,6,19,1,1,620,21,churn
55,0,21,9,2,26,0,0,511,18,churn
36,1,34,13,10,16,0,1,170,28,churn
60,1,48,7,9,16,1,1,404,23,churn
56,0,37,28,7,24,2,0,811,23,churn
42,0,30,6,9,30,0,2,393,4,churn
63,0,29,18,5,19,2,0,254,21,churn
58,1,1,4,4,12,0,1,805,19,churn
22,0,26,22,3,26,1,0,425,19,churn
55,1,49,22,7,28,1,1,829,17,churn
22,0,6,12,7,21,2,0,348,9,churn
25,0,14,2,4,3,2,2,155,3,churn
33,0,56,30,3,28,1,0,480,6,churn
51,0,9,3,6,22,2,0,848,12,churn
18,0,39,20,6,16,2,1,963,12,churn
55,1,1,4,7,1,1,0,919,5,churn
28,0,22,28,7,27,2,1,261,5,churn
45,0,43,8,6,27,2,2,936,4,churn
28,1,24,15,6,24,1,0,115,8,churn
25,1,26,1,5,16,2,1,691,13,churn
64,1,20,2,7,23,1,2,957,18,churn
33,1,38,20,5,17,2,0,392,10,churn
57,0,46,5,5,7,0,1,606,27,churn
24,0,11,9,4,27,1,2,114,2,churn
52,1,30,3,8,25,2,2,508,3,churn
54,0,3,12,8,24,2,0,439,14,churn
36,1,25,7,7,19,0,1,830,30,churn
52,0,42,4,10,25,1,2,790,6,churn
65,0,27,24,5,30,2,0,919,14,churn
45,1,33,22,9,16,1,1,623,20,churn
56,1,37,18,9,16,0,1,174,21,churn
63,0,17,5,8,2,0,2,703,27,churn
54,0,5,15,2,25,2,2,403,27,churn
58,1,48,1,5,13,0,0,782,1,churn
26,0,31,9,10,27,0,0,607,26,churn
57,0,46,23,6,24,0,0,157,22,churn
24,1,57,20,6,23,1,2,764,7,churn
50,0,47,14,10,27,0,1,270,12,churn
35,0,53,11,7,20,2,2,669,28,churn
39,0,31,24,6,25,1,2,776,17,churn
24,1,49,16,5,16,1,1,870,13,churn
58,1,13,4,5,2,2,0,992,6,churn
28,0,3,17,8,22,2,2,406,20,churn
58,1,36,19,5,27,0,0,239,9,churn
37,1,46,18,8,29,0,1,187,17,churn
40,1,50,30,9,29,0,2,777,21,churn
60,0,28,22,6,21,1,1,827,13,churn
41,0,39,22,1,22,2,2,437,2,churn
63,1,3,2,3,0,2,2,807,20,churn
63,1,30,3,9,27,1,2,734,20,churn
40,0,10,25,1,24,2,1,471,5,churn
19,1,34,10,10,28,0,0,993,22,churn
62,1,22,5,9,9,2,1,464,15,churn
54,1,32,12,6,16,1,0,992,11,churn
44,0,22,19,9,27,0,1,390,28,churn
43,0,40,21,3,21,0,0,596,11,churn
65,0,27,16,7,25,1,1,631,2,churn
65,0,21,28,0,29,0,0,483,13,churn
39,1,42,17,5,21,2,2,148,20,churn
41,1,49,10,7,16,0,2,906,26,churn
37,0,6,2,7,28,1,1,149,26,churn
24,0,34,14,0,28,2,1,151,10,churn
39,0,10,5,3,30,1,1,416,17,churn
24,0,35,28,5,30,0,2,579,18,churn
65,0,41,5,1,21,2,2,220,15,churn
40,0,20,17,7,27,0,0,117,20,churn
42,0,11,29,6,28,0,0,592,6,churn
58,0,1,15,10,27,2,0,267,5,churn
38,0,40,23,10,21,1,2,406,3,churn
39,1,33,27,6,29,1,2,726,2,churn
18,0,40,10,7,25,0,1,157,30,churn
19,0,16,17,10,24,1,0,329,26,churn
27,0,10,4,4,27,1,1,271,23,churn
24,1,58,2,2,3,0,2,275,22,churn
30,0,55,3,2,25,0,1,168,19,churn
64,0,5,4,10,16,1,2,852,27,churn
51,0,34,25,10,21,0,0,731,29,churn
64,0,43,13,6,25,1,2,400,29,churn
35,1,37,15,7,27,2,1,158,28,churn
58,1,11,3,10,27,0,0,134,1,churn
37,0,20,1,7,22,2,1,273,3,churn
63,1,42,13,7,28,0,0,758,6,churn
27,0,29,9,5,24,2,2,752,18,churn
38,0,9,29,1,29,2,0,487,10,churn
54,1,15,1,7,5,2,1,157,1,churn
29,0,26,4,6,23,0,0,426,26,churn
30,1,37,5,5,24,2,1,978,15,churn
38,0,22,3,6,21,0,0,532,7,churn
52,1,7,3,6,23,1,1,138,18,churn
31,1,34,28,7,17,2,2,304,12,churn
24,0,41,27,4,21,2,2,392,6,churn
60,1,55,7,9,16,2,2,389,8,churn
55,1,34,14,9,23,0,1,669,30,churn
57,1,25,27,6,19,1,1,956,19,churn
55,0,49,18,10,18,1,0,698,25,churn
49,0,56,19,6,23,2,1,980,16,churn
25,1,54,1,2,1,1,2,275,19,churn
65,0,47,18,9,21,2,2,792,18,churn
57,0,16,24,5,28,1,2,284,6,churn
64,0,47,14,3,22,0,2,427,29,churn
26,1,7,1,3,21,0,2,750,25,churn
20,1,6,2,7,27,0,2,504,22,churn
29,0,46,16,3,23,2,0,555,26,churn
48,1,39,29,8,25,2,0,767,14,churn
57,0,45,20,9,30,1,1,566,28,churn
42,1,55,17,9,26,0,1,898,25,churn
54,0,32,3,10,26,0,0,148,14,churn
53,0,36,2,9,11,2,2,643,11,churn
46,0,21,12,6,21,0,1,220,8,churn
41,0,26,22,5,30,0,2,649,28,churn
49,0,30,6,10,18,1,2,874,24,churn
35,1,27,2,9,23,0,2,328,23,churn
50,0,18,30,6,29,0,0,114,15,churn
38,1,30,17,6,18,1,2,951,8,churn
49,1,31,9,6,26,0,0,475,29,churn
54,0,49,29,7,27,1,2,144,9,churn
32,0,16,4,3,25,1,0,667,7,churn
47,1,53,23,5,21,1,0,756,15,churn
19,1,57,13,6,16,2,0,592,14,churn
34,0,23,10,3,26,2,0,217,15,churn
59,0,13,18,9,22,0,2,173,15,churn
34,0,51,17,5,25,2,1,751,5,churn
46,1,46,21,5,29,1,0,705,10,churn
50,0,31,30,7,30,2,2,468,7,churn
61,1,31,13,8,22,0,1,857,3,churn
55,1,36,5,9,3,1,2,910,20,churn
62,0,40,13,6,27,0,2,178,5,churn
20,0,37,20,6,25,2,2,456,28,churn
