Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
44,1,48,24,8,3,2,2,460,14,0
50,0,40,19,10,14,1,1,917,3,0
56,0,3,30,4,0,2,1,157,19,0
42,0,10,13,7,11,2,2,380,20,0
29,0,52,6,10,12,1,0,905,9,0
21,1,52,7,7,12,0,1,127,19,0
55,0,19,8,2,12,0,2,868,30,0
31,0,12,16,4,6,1,2,569,18,0
40,0,8,17,0,7,2,2,530,27,0
33,0,4,9,7,3,2,2,786,23,0
38,0,9,21,0,4,0,0,789,25,0
40,1,18,4,0,6,2,0,191,4,0
54,1,25,29,5,11,0,0,456,25,0
42,1,60,22,5,13,1,1,234,26,0
29,0,54,5,3,15,1,1,220,28,0
45,1,39,26,6,2,2,2,655,18,0
21,1,33,6,0,19,1,1,580,20,0
50,0,1,16,3,8,1,2,601,2,0
43,1,12,17,1,14,2,2,706,11,0
47,0,19,10,3,6,0,1,630,30,0
49,1,18,1,0,16,1,1,328,1,0
21,0,22,12,8,8,0,1,700,26,0
58,1,2,16,9,11,1,1,656,26,0
40,1,46,5,6,15,2,2,104,27,0
63,1,48,9,7,12,0,1,586,22,0
51,1,59,25,3,13,1,2,732,26,0
48,0,23,24,6,6,1,0,245,14,0
62,0,29,11,3,2,2,2,219,10,0
21,1,56,5,10,5,0,2,383,25,0
34,0,40,19,3,1,0,1,871,2,0
44,0,22,17,2,9,1,1,376,27,0
54,0,20,8,9,1,0,2,339,20,0
21,1,38,27,2,18,1,0,791,18,0
61,0,59,9,7,14,0,0,965,27,0
27,1,10,26,7,30,2,0,136,1,0
32,1,41,21,4,18,0,2,545,23,0
45,0,1,16,4,19,0,0,777,29,0
27,0,51,14,1,5,1,2,999,3,0
47,1,8,6,1,8,0,1,790,2,0
35,1,22,16,2,16,0,1,405,19,0
53,0,40,20,4,0,2,2,405,12,0
38,1,19,8,0,3,2,0,953,9,0
19,1,16,18,5,1,0,0,428,19,0
65,1,3,9,6,9,0,0,318,23,0
42,1,20,8,0,21,2,1,404,4,0
25,1,24,18,4,13,2,2,408,17,0
51,0,56,7,2,24,2,1,510,3,0
26,1,10,29,6,5,2,0,299,1,0
58,0,34,30,4,27,2,2,717,29,0
19,1,5,1,8,10,1,1,507,26,0
38,1,1,7,3,26,0,1,492,28,0
26,0,28,10,4,20,0,0,293,2,0
32,1,43,24,5,0,2,0,639,2,0
63,1,19,15,4,12,1,2,535,18,0
54,0,50,19,1,4,2,2,467,25,0
42,0,49,30,10,11,1,2,761,28,0
24,0,13,14,7,17,0,0,677,5,0
61,0,51,23,6,0,1,1,841,23,0
29,1,10,12,1,9,0,2,135,17,0
41,0,55,14,3,19,1,2,403,14,0
24,0,49,2,2,0,2,0,605,19,0
23,1,39,26,4,14,2,0,840,24,0
28,0,8,3,1,18,1,0,619,8,0
32,0,25,9,0,4,0,0,549,18,0
36,0,40,4,5,11,0,2,979,26,0
59,1,35,21,9,1,1,0,465,17,0
30,1,31,7,0,2,1,0,656,26,0
48,1,52,25,2,3,0,0,277,30,0
30,1,14,28,0,27,1,1,726,16,0
35,1,1,14,2,16,0,2,657,14,0
39,0,4,14,8,16,2,1,690,26,0
29,1,28,30,8,11,2,1,160,25,0
39,0,47,15,0,11,0,2,799,3,0
58,0,56,12,3,16,0,0,217,1,0
20,1,2,7,2,23,1,0,472,23,0
23,0,58,13,6,13,1,2,555,16,0
54,0,35,9,8,1,1,2,385,24,0
64,0,8,28,1,16,0,0,110,9,0
63,0,44,5,3,0,1,1,419,1,0
53,0,42,13,8,1,0,1,598,9,0
53,1,16,10,2,5,1,0,938,22,0
36,1,58,12,3,1,1,0,498,7,0
30,1,38,8,5,12,2,2,487,24,0
32,1,52,13,2,27,1,0,600,19,0
27,0,46,20,6,2,1,1,575,9,0
28,1,28,16,4,6,0,1,849,26,0
22,0,6,23,6,5,2,2,402,26,0
29,1,49,13,1,25,1,1,352,7,0
41,1,20,9,1,26,0,1,918,8,0
47,0,16,6,8,17,1,0,468,24,0
65,0,2,10,9,6,0,2,611,11,0
30,0,58,3,8,3,1,2,194,1,0
33,1,11,1,0,9,0,0,426,15,0
21,0,40,8,1,11,0,1,550,17,0
63,1,9,12,5,24,1,0,581,24,0
30,1,25,25,6,0,1,0,282,14,0
54,0,58,13,10,2,2,2,718,3,0
31,0,29,9,1,12,2,0,627,19,0
31,1,53,6,4,15,2,2,951,2,0
36,1,20,16,3,21,2,0,347,29,0
31,0,1,16,7,17,2,0,804,9,0
39,0,32,17,10,9,2,2,557,22,0
34,1,17,10,0,23,1,2,195,1,0
51,0,7,26,2,3,0,2,710,1,0
65,0,6,3,1,8,1,2,777,3,0
63,1,2,3,2,18,1,2,453,22,0
60,1,32,17,1,10,2,1,737,15,0
20,1,26,11,8,3,1,0,384,17,0
21,0,39,2,3,7,2,2,830,27,0
56,1,60,12,1,17,1,1,743,26,0
23,1,11,17,5,29,2,2,736,9,0
40,0,12,19,3,19,1,0,360,24,0
57,0,48,7,2,5,0,0,830,16,0
46,1,19,19,0,2,0,1,793,15,0
28,0,24,13,4,2,2,1,114,13,0
61,0,46,29,3,8,2,0,659,13,0
40,0,53,3,0,18,2,0,788,19,0
64,0,19,6,9,3,2,1,102,28,0
57,1,54,19,9,9,1,2,714,6,0
40,1,29,27,4,4,2,2,599,26,0
61,1,30,17,7,5,0,1,254,26,0
55,1,54,14,3,23,1,0,348,10,0
26,0,13,7,1,11,2,1,418,17,0
59,0,30,16,1,5,0,1,892,20,0
20,1,58,9,4,9,2,0,417,4,0
30,0,33,20,4,6,1,0,269,28,0
64,0,11,23,9,1,1,2,171,26,0
18,1,47,8,8,5,1,0,349,19,0
38,0,39,23,0,19,2,2,245,1,0
24,1,48,22,3,2,0,2,600,2,0
47,1,25,28,2,9,2,2,754,2,0
45,0,55,30,6,11,0,1,405,2,0
44,1,18,12,8,16,1,2,796,6,0
47,1,56,8,3,22,0,2,180,10,0
32,0,25,7,1,22,0,1,865,29,0
55,1,49,14,9,0,0,2,409,13,0
36,1,32,13,2,22,2,1,437,8,0
36,0,16,1,4,16,0,2,643,24,0
25,0,3,19,0,19,1,0,237,25,0
46,1,45,10,4,0,2,1,212,25,0
47,0,55,10,2,13,1,2,590,1,0
29,1,57,6,0,15,2,1,711,20,0
20,0,44,28,10,1,1,2,379,14,0
33,0,60,3,10,14,0,2,459,6,0
35,1,24,12,1,25,0,2,905,11,0
52,1,54,12,7,10,0,2,939,27,0
18,1,15,18,1,21,1,0,288,13,0
30,1,13,28,8,7,2,2,392,14,0
18,1,38,3,2,26,0,2,107,3,0
29,0,47,11,1,9,1,1,735,22,0
25,1,52,14,1,19,2,2,486,7,0
60,0,19,6,8,6,0,0,517,20,0
54,1,44,13,10,8,2,2,195,5,0
42,0,36,3,7,13,0,0,193,13,0
26,0,53,8,10,1,1,2,540,1,0
52,1,4,10,10,27,2,0,531,21,0
38,0,14,14,4,10,2,0,439,2,0
30,0,56,16,5,15,1,0,688,23,0
18,0,53,20,8,11,0,1,788,20,0
49,0,37,6,6,5,2,1,549,11,0
50,1,18,5,0,28,1,2,109,19,0
50,1,34,21,3,20,1,0,837,11,0
23,0,3,6,5,21,1,1,530,9,0
21,0,43,6,0,12,2,2,778,9,0
52,1,38,17,9,10,1,1,717,11,0
39,0,37,21,3,17,0,1,580,10,0
60,1,22,11,7,2,0,2,939,15,0
65,1,49,5,2,10,0,1,438,4,0
48,1,33,5,9,11,2,2,566,21,0
19,1,24,10,3,23,1,2,305,4,0
29,1,22,17,1,26,2,1,831,1,0
45,1,21,14,4,25,1,2,142,29,0
42,1,9,14,5,22,2,0,762,14,0
45,0,60,6,3,16,2,2,230,27,0
45,1,24,16,6,13,1,0,525,2,0
59,1,45,23,1,23,1,0,108,23,0
57,1,59,29,0,16,0,0,939,16,0
22,0,54,22,2,15,1,2,869,10,0
26,0,38,16,2,1,2,0,231,8,0
40,0,10,26,7,24,1,2,963,28,0
37,0,15,18,3,3,0,0,151,13,0
51,1,1,7,2,14,0,2,794,24,0
42,1,39,19,2,29,2,0,371,6,0
55,1,18,3,1,25,1,0,143,15,0
21,0,53,13,1,3,0,0,446,23,0
46,0,19,26,0,22,1,1,843,27,0
57,0,3,24,3,4,1,1,623,18,0
27,1,21,6,3,17,2,0,335,17,0
24,0,20,30,0,0,0,1,112,6,0
25,1,22,2,0,12,1,0,218,12,0
55,1,43,29,2,21,1,0,750,2,0
65,1,41,14,2,21,1,0,506,23,0
29,1,36,2,1,26,1,1,970,24,0
26,0,37,13,8,15,0,2,424,16,0
35,1,33,26,6,15,1,2,341,5,0
44,1,15,1,5,19,2,2,859,19,0
60,1,9,21,7,10,0,2,451,26,0
53,1,55,8,0,22,1,1,227,25,0
54,0,13,15,4,8,0,0,690,1,0
56,0,30,3,2,29,1,2,888,13,0
24,1,60,5,1,24,1,0,316,29,0
31,1,19,17,10,21,1,0,961,6,0
55,1,42,29,1,15,0,2,977,14,0
53,0,8,26,0,29,0,1,977,2,0
42,1,26,5,3,10,0,2,940,1,0
54,0,55,18,10,7,0,2,596,29,0
58,1,31,16,10,6,2,1,526,8,0
28,0,47,15,10,12,0,2,675,8,0
31,0,39,30,9,6,0,0,233,17,0
50,0,13,22,2,8,2,1,993,30,0
28,0,33,30,2,1,2,1,748,28,0
19,0,14,14,3,10,0,2,608,5,0
29,0,23,28,10,14,0,2,161,4,0
57,0,51,8,5,4,0,0,478,15,0
23,0,6,26,5,11,2,0,535,10,0
42,1,23,4,5,24,1,1,807,9,0
36,1,35,14,7,5,2,1,747,21,0
27,0,45,22,9,12,1,0,209,15,0
36,0,60,27,8,8,1,2,432,2,0
58,0,8,28,7,0,2,1,764,6,0
53,0,47,5,3,14,2,0,653,15,0
36,0,38,2,4,6,1,1,996,21,0
38,1,22,13,2,29,2,1,352,6,0
31,1,5,26,3,4,2,2,160,23,0
20,1,59,29,0,15,2,2,129,4,0
52,1,45,26,8,15,1,2,658,22,0
49,1,30,27,3,29,1,2,692,19,0
38,0,39,10,6,12,2,0,484,28,0
27,1,16,18,8,28,0,0,654,22,0
30,1,16,12,8,7,0,0,215,21,0
40,1,37,25,3,28,2,0,712,16,0
24,1,36,21,5,6,1,1,928,24,0
40,0,50,26,10,12,2,0,553,20,0
20,0,56,13,9,4,2,1,120,14,0
65,0,12,7,5,30,2,1,570,1,0
41,0,60,2,9,0,1,2,550,22,0
48,1,46,19,1,19,1,0,302,3,0
29,1,8,18,5,1,1,2,255,26,0
65,0,60,23,4,14,0,1,999,15,0
36,1,56,6,5,15,2,0,215,25,0
34,1,11,4,7,27,1,0,391,6,0
46,0,45,18,8,10,1,2,473,30,0
53,0,31,16,0,11,0,1,763,18,0
34,1,41,10,2,28,0,1,314,22,0
61,1,21,11,6,25,2,1,858,7,0
28,1,10,12,10,3,0,2,466,22,0
21,0,36,20,7,2,0,1,588,15,0
19,0,18,28,2,15,1,0,872,3,0
64,1,60,15,1,4,1,0,361,26,0
37,0,43,15,0,13,0,2,384,17,0
58,1,45,14,0,5,0,2,528,8,0
49,0,60,17,2,17,1,0,639,30,0
40,1,15,28,9,20,1,2,165,1,0
61,0,1,20,6,17,0,0,387,8,0
57,0,29,15,3,9,1,2,483,23,0
35,0,59,5,9,14,1,0,793,8,0
43,1,53,27,2,6,2,0,527,11,0
40,0,28,18,5,14,0,0,681,13,0
57,1,2,7,1,29,2,1,705,20,0
31,0,17,26,10,15,2,0,502,14,0
55,1,44,11,3,21,2,0,897,21,0
47,0,38,6,6,9,0,2,482,8,0
62,0,24,18,4,9,2,0,436,20,0
37,0,36,7,10,10,0,1,447,19,0
26,0,55,6,2,16,1,2,821,10,0
56,1,38,14,8,7,2,0,607,24,0
42,1,24,22,4,16,1,2,657,19,0
20,1,23,14,2,20,2,0,476,10,0
57,0,3,9,4,15,0,0,628,25,0
52,1,4,12,4,18,0,2,295,13,0
19,1,27,13,4,24,0,0,370,10,0
34,0,51,15,2,17,1,2,986,20,0
50,0,58,2,4,16,2,2,344,22,0
35,1,51,23,4,12,2,2,202,18,0
55,1,21,6,4,13,2,2,401,9,0
40,1,41,29,6,4,1,1,493,28,0
36,1,6,13,3,24,1,1,622,22,0
41,0,17,1,6,20,0,2,450,2,0
63,1,44,23,1,13,1,0,144,6,0
19,1,38,3,5,8,1,1,183,1,0
38,1,5,13,5,18,1,0,150,1,0
44,1,39,13,2,4,1,2,482,23,0
64,1,32,18,2,15,2,1,600,14,0
48,0,18,9,1,18,0,2,437,27,0
35,1,41,23,3,17,0,2,257,5,0
20,1,23,14,9,20,1,0,546,12,0
49,1,25,19,4,15,0,0,428,21,0
52,0,39,18,9,5,2,1,870,5,0
39,0,33,10,6,12,1,0,906,11,0
50,0,53,1,4,14,2,1,448,11,0
60,0,10,1,2,16,2,0,328,20,0
45,1,52,3,1,13,0,0,940,25,0
48,1,40,10,0,25,2,0,585,17,0
26,1,43,9,4,28,0,2,648,22,0
50,1,5,24,5,22,1,2,379,28,0
36,1,10,14,5,24,1,0,194,27,0
45,1,19,8,3,2,2,0,334,26,0
41,0,11,10,0,20,1,2,150,12,0
28,1,48,2,3,18,1,2,331,6,0
58,1,59,19,2,14,1,0,727,15,0
53,0,52,30,1,11,2,0,848,11,0
39,0,42,30,4,28,1,2,737,10,0
40,0,13,4,9,23,0,1,971,24,0
22,1,29,30,2,13,2,1,810,5,0
31,0,31,18,3,9,0,1,767,19,0
49,1,60,16,5,4,2,0,819,22,0
19,0,17,27,4,24,1,2,912,3,0
47,0,46,25,0,12,2,1,283,23,0
38,1,52,3,7,10,1,2,969,28,0
19,1,53,22,9,10,2,0,355,28,0
26,1,22,19,9,9,2,1,321,14,0
46,0,47,20,6,14,1,2,311,30,0
35,0,4,8,1,16,2,0,480,29,0
28,0,46,22,2,4,1,2,640,25,0
57,1,10,26,5,24,1,0,364,13,0
21,1,15,27,7,16,2,2,588,20,0
34,1,47,29,10,14,2,1,324,23,0
28,1,45,19,9,5,1,0,692,17,0
42,0,17,15,9,29,0,1,550,23,0
19,1,6,16,10,14,0,2,897,24,0
44,1,28,13,1,11,0,2,344,8,0
54,1,18,14,2,16,2,1,632,3,0
61,1,32,17,1,2,2,2,568,27,0
27,0,58,1,2,20,0,1,285,22,0
20,1,52,23,9,7,1,2,395,21,0
51,0,22,18,1,19,1,0,263,23,0
39,0,60,9,10,5,2,0,699,19,0
61,0,48,25,5,3,2,2,823,23,0
18,0,53,26,0,20,0,0,847,14,0
22,0,11,4,1,4,2,1,671,2,0
55,1,9,21,0,8,1,1,404,19,0
18,0,23,26,4,21,0,2,704,6,0
34,1,14,25,9,8,1,2,712,9,0
49,1,39,28,10,5,2,0,461,10,0
44,1,12,17,4,6,1,2,661,20,0
20,0,48,29,8,9,0,0,640,7,0
63,1,17,29,7,28,0,1,839,1,0
31,1,59,12,1,1,1,2,252,9,0
65,1,27,2,0,3,2,0,107,1,0
37,1,13,3,9,10,2,1,249,15,0
40,0,3,25,4,20,2,0,284,7,0
65,1,15,17,6,3,2,2,465,18,0
29,0,12,23,8,16,0,0,467,5,0
39,0,59,14,3,13,0,2,942,20,0
34,1,30,29,0,22,0,1,324,4,0
32,0,46,17,4,20,2,1,822,29,0
48,0,23,19,9,9,1,1,253,30,0
44,1,43,5,6,1,1,1,123,26,0
22,1,1,5,0,17,1,1,868,27,0
60,0,36,10,4,23,2,1,655,7,0
62,1,50,22,10,11,0,1,331,28,0
44,1,8,26,8,28,1,1,416,1,0
40,1,11,14,2,16,1,0,654,11,0
28,1,36,27,3,24,2,1,761,4,0
63,0,25,28,7,4,0,1,383,1,0
20,1,32,7,5,14,0,2,920,28,0
36,0,4,18,2,18,0,1,312,18,0
41,1,37,16,4,22,1,1,982,5,0
40,1,15,16,10,8,0,1,829,25,0
36,0,27,5,7,10,2,0,508,1,0
49,1,10,29,8,24,1,1,985,16,0
25,0,8,8,0,12,0,1,938,8,0
25,1,20,13,0,22,2,1,747,2,0
25,0,16,15,9,16,0,2,715,22,0
54,0,5,29,8,2,0,0,453,22,0
36,0,41,30,4,23,2,2,697,15,0
54,1,16,12,10,11,1,2,914,1,0
46,1,38,28,0,11,0,1,761,9,0
65,1,42,30,4,4,1,1,586,2,0
41,1,7,19,7,9,0,1,105,21,0
36,0,45,23,2,9,1,2,821,11,0
43,1,26,9,7,2,0,2,763,18,0
47,1,15,17,9,3,0,2,232,17,0
38,1,46,9,3,16,0,1,379,2,0
36,1,27,1,7,12,1,0,634,16,0
26,0,4,4,7,2,1,1,139,8,0
44,1,40,14,0,28,0,0,313,8,0
53,0,8,15,8,0,1,2,659,22,0
34,1,60,25,2,28,2,1,874,29,0
53,1,34,27,7,13,2,2,981,12,0
47,0,32,14,4,4,0,0,830,29,0
35,1,51,1,4,29,1,0,358,30,0
29,0,9,8,3,8,0,2,353,17,0
43,1,21,7,6,16,0,0,507,8,0
25,1,7,28,4,16,2,2,100,6,0
55,1,35,28,3,19,1,1,428,13,0
44,0,12,22,6,16,1,1,279,27,0
41,1,41,30,3,26,1,0,116,25,0
31,0,27,11,6,15,1,1,779,29,0
44,0,53,12,7,10,1,2,621,7,0
33,0,36,3,0,5,2,1,978,5,0
62,1,10,9,1,18,1,1,345,27,0
59,1,17,18,0,0,1,2,335,25,0
30,1,7,6,5,23,0,0,863,17,0
46,1,37,15,7,11,1,2,505,24,0
19,1,37,20,8,15,2,0,512,20,0
42,1,11,9,8,19,2,2,791,11,0
47,1,17,17,6,27,1,2,721,25,0
56,0,7,25,6,3,2,1,651,4,0
22,1,53,18,0,19,2,1,808,7,0
63,1,36,21,5,4,2,1,107,25,0
44,1,52,6,1,13,2,1,184,8,0
39,1,5,25,4,9,0,1,306,21,0
18,1,45,25,7,11,0,2,836,1,0
36,0,44,20,2,27,1,2,771,20,0
64,1,35,10,4,23,1,2,879,27,0
30,1,42,11,9,2,0,2,940,27,0
38,0,15,1,4,21,2,2,984,23,0
32,0,39,14,0,7,0,2,394,21,0
36,1,44,17,8,7,1,1,923,25,0
29,0,10,10,6,18,0,0,810,7,0
39,0,24,28,7,10,2,2,705,27,0
57,1,16,18,4,5,2,2,256,22,0
27,0,25,17,5,0,0,1,714,14,0
49,0,3,8,2,13,1,1,863,2,0
35,0,51,22,3,7,0,2,532,27,0
43,0,21,26,1,5,1,2,504,9,0
65,1,59,18,1,4,1,2,352,16,0
57,0,28,7,5,11,2,0,292,17,0
65,1,9,23,9,27,2,0,819,1,0
24,0,17,22,8,2,1,2,778,29,0
48,1,29,4,2,15,0,2,435,2,0
48,1,48,21,1,8,2,1,393,2,0
55,1,8,26,2,0,1,1,157,29,0
33,0,13,1,2,1,2,2,636,3,0
29,1,13,9,8,25,2,1,147,26,0
39,1,52,24,4,19,1,2,841,1,0
43,0,10,8,6,4,0,1,728,24,0
32,1,50,13,10,11,2,2,879,8,0
57,0,14,9,7,27,1,1,895,7,0
58,1,40,22,9,14,1,2,534,4,0
49,1,12,8,9,9,0,2,817,26,0
46,1,43,1,5,3,1,2,609,9,0
52,0,34,9,1,6,0,1,457,14,0
61,1,23,30,3,9,2,0,554,4,0
38,0,32,21,4,10,0,1,428,24,0
27,0,1,23,8,5,0,1,445,18,0
33,1,52,17,3,29,2,2,965,12,0
39,1,18,13,1,15,0,2,223,6,0
40,1,33,21,9,11,1,1,805,10,0
27,0,53,8,6,10,0,0,603,27,0
55,0,7,16,6,7,1,0,561,8,0
44,0,20,3,9,7,2,2,291,26,0
33,1,20,20,10,28,0,0,461,5,0
20,0,56,25,4,20,1,2,787,23,0
41,1,30,12,8,1,2,1,855,10,0
60,0,1,14,8,17,1,1,990,25,0
21,0,29,24,4,5,2,0,114,3,0
56,1,5,23,8,7,1,0,388,10,0
52,0,36,14,6,9,2,2,117,8,0
39,1,48,21,1,14,2,0,412,9,0
44,1,6,22,9,17,1,1,617,11,0
36,0,59,24,0,28,1,1,521,18,0
33,0,57,28,3,12,1,1,117,14,0
64,1,19,6,6,11,2,1,345,27,0
55,0,25,6,2,9,0,0,586,14,0
26,0,1,20,9,18,2,0,890,28,0
23,1,30,12,5,1,1,0,821,1,0
48,0,19,27,6,12,2,0,992,12,0
28,0,28,11,6,11,2,2,127,17,0
34,1,31,9,1,7,2,1,629,30,0
37,0,22,15,4,2,2,2,936,23,0
21,1,13,27,9,10,2,1,983,28,0
31,1,22,15,7,3,1,0,795,12,0
24,1,22,14,4,18,2,1,706,28,0
51,0,3,5,3,28,2,1,714,25,0
51,1,35,11,6,10,1,1,109,17,0
40,1,60,11,2,18,2,1,460,21,0
42,1,18,9,9,8,2,1,155,23,0
26,0,16,10,0,14,1,2,411,19,0
37,0,19,16,5,8,1,0,226,7,0
23,1,2,9,0,6,0,2,650,1,0
56,1,48,24,3,5,0,2,415,17,0
40,1,22,24,5,5,1,1,595,29,0
48,1,20,4,7,15,2,2,275,5,0
29,0,40,15,6,4,2,1,837,9,0
54,1,19,23,0,24,1,2,921,18,0
41,1,8,3,8,19,2,0,174,12,0
44,0,10,6,0,12,2,0,671,30,0
32,0,53,13,10,13,2,1,362,3,0
27,0,46,3,6,6,2,2,236,27,0
59,0,43,25,4,17,0,0,797,16,0
47,0,38,22,6,10,1,2,252,15,0
56,1,51,8,0,6,2,1,131,11,0
53,0,11,13,3,8,2,1,876,15,0
27,0,1,16,5,12,2,2,616,9,0
62,1,27,28,2,13,1,2,126,9,0
58,0,33,18,9,10,1,2,508,26,0
37,1,37,24,10,7,1,0,655,7,0
54,0,43,15,8,4,2,0,537,26,0
18,1,39,13,3,24,2,0,128,21,0
29,1,58,13,10,14,2,0,355,12,0
44,0,51,20,4,14,1,0,814,7,0
50,1,16,19,10,19,2,2,955,5,0
29,0,13,25,9,19,0,0,495,15,0
58,1,59,9,5,1,2,0,595,13,0
30,1,5,3,6,23,1,2,279,28,0
28,0,16,29,4,6,2,0,865,26,0
49,1,20,26,1,19,0,0,435,10,0
50,1,37,4,0,3,2,0,495,2,0
38,0,20,26,3,17,1,1,671,27,0
58,0,41,16,7,6,0,1,917,18,0
22,0,45,15,0,14,0,1,175,24,0
29,0,37,26,1,26,0,1,866,10,0
36,0,47,14,5,4,1,2,986,9,0
49,0,56,17,1,1,1,2,118,22,0
59,0,47,13,1,3,0,0,170,14,0
53,0,54,29,8,12,2,1,194,24,0
30,0,5,8,3,27,2,2,820,5,0
49,0,59,11,2,21,0,2,636,3,0
31,0,55,2,0,13,2,1,361,5,0
53,1,35,24,1,0,1,1,872,22,0
48,1,2,14,6,9,1,0,514,23,0
63,0,1,14,2,13,0,2,819,11,0
47,1,31,18,0,7,1,0,861,20,0
31,1,40,22,5,14,1,1,326,1,0
48,1,22,14,9,0,0,1,628,7,0
58,1,7,24,10,0,0,0,904,23,0
25,0,52,12,10,2,2,1,190,23,0
18,0,13,23,6,1,1,1,841,4,0
62,0,33,3,0,9,1,1,605,27,0
56,0,42,10,2,9,1,2,605,20,0
65,0,27,14,8,14,1,0,198,1,0
58,0,35,12,7,4,0,2,319,19,0
39,1,45,12,2,26,1,0,981,23,0
31,1,48,30,5,0,0,0,608,27,0
49,1,40,21,0,16,2,1,874,22,0
43,0,31,4,1,11,2,0,590,12,0
50,0,33,1,0,1,2,2,636,27,0
45,0,48,21,2,17,2,0,503,2,0
35,1,29,24,2,17,0,0,189,21,0
21,1,7,6,0,16,0,1,219,15,0
54,1,46,15,4,7,0,2,650,21,0
42,1,6,28,8,10,0,2,708,26,0
35,1,47,21,9,6,2,0,495,19,0
23,1,3,13,9,20,0,2,313,20,0
62,0,23,18,7,7,0,1,291,18,0
44,0,23,12,6,27,1,1,961,4,0
56,0,16,14,6,13,1,2,906,25,0
31,1,13,22,0,7,1,1,907,6,0
44,1,18,7,9,21,2,0,307,6,0
63,1,39,11,9,7,1,0,818,26,0
44,0,41,23,7,6,2,0,253,22,0
22,1,10,3,9,16,0,0,707,29,0
51,0,18,30,4,28,1,1,592,5,0
19,0,38,10,1,2,2,2,735,10,0
54,1,21,3,0,11,2,0,225,15,0
39,1,21,24,1,2,0,2,562,20,0
18,1,13,4,6,30,2,2,857,22,0
63,0,20,13,1,8,0,1,275,13,0
48,0,40,5,10,2,1,0,206,16,0
35,1,16,1,5,23,0,0,975,7,0
41,0,40,4,4,14,1,1,478,6,0
37,0,19,28,1,9,0,1,159,29,0
42,1,54,8,0,15,2,1,670,7,0
49,1,11,20,0,13,1,1,721,12,0
54,1,27,24,4,15,1,1,251,11,0
40,1,17,10,4,8,1,0,386,7,0
32,1,44,22,2,13,2,1,177,5,0
19,1,16,4,5,19,1,2,730,30,0
31,0,45,20,5,4,1,2,517,7,0
32,1,19,7,9,7,1,2,123,16,0
51,1,46,11,4,30,2,2,146,23,0
18,1,15,2,3,18,2,1,788,15,0
40,1,21,12,7,3,2,1,910,26,0
57,0,51,7,1,11,0,0,624,10,0
48,0,48,6,9,15,0,0,123,2,0
43,1,17,21,2,20,2,2,979,26,0
26,1,33,20,3,16,1,0,456,7,0
19,0,9,16,0,1,0,0,836,16,0
18,1,46,29,2,14,0,2,327,15,0
54,1,29,10,3,11,2,0,282,12,0
47,1,1,10,6,13,1,2,608,23,0
33,0,11,12,1,10,1,1,295,12,0
49,1,46,16,3,3,1,0,615,21,0
38,0,18,5,9,14,0,0,636,16,0
49,0,10,16,9,17,2,2,248,28,0
59,1,54,10,0,25,0,1,461,30,0
23,0,36,14,6,11,0,0,429,1,0
28,1,27,11,0,1,0,1,207,25,0
21,1,19,28,10,4,0,1,530,24,0
42,0,50,23,2,6,0,1,694,16,0
59,1,45,16,3,25,1,0,335,14,0
55,1,28,6,1,5,1,0,808,19,0
33,1,16,5,0,14,1,0,692,21,0
57,1,22,15,6,13,0,2,902,22,0
55,0,31,30,10,2,0,0,614,11,0
43,1,9,9,2,15,1,1,910,30,0
31,1,20,17,6,1,1,0,596,7,0
63,1,5,22,5,9,0,2,671,20,0
50,1,52,25,6,3,0,2,654,30,0
46,1,29,26,5,14,2,1,417,13,0
26,1,21,18,2,24,0,0,392,30,0
19,0,42,25,2,13,0,1,827,30,0
51,1,12,6,0,7,1,0,751,24,0
63,0,49,19,3,9,0,0,946,10,0
46,0,2,9,1,10,1,0,865,29,0
24,1,13,16,6,15,0,0,291,5,0
19,1,54,8,5,4,1,2,535,14,0
40,0,5,11,7,16,2,0,441,12,0
23,0,3,20,7,2,0,1,1000,15,0
20,1,10,24,10,26,1,0,759,15,0
60,0,25,11,4,30,0,2,930,2,0
46,0,36,16,10,2,2,0,585,16,0
55,1,1,8,8,8,2,1,651,8,0
55,0,22,23,4,4,0,0,487,11,0
63,1,25,8,0,24,2,2,308,20,0
51,1,37,27,3,7,0,2,566,21,0
18,0,33,7,4,29,0,1,762,26,0
31,0,6,6,2,0,2,0,188,13,0
64,1,11,25,1,4,1,1,705,21,0
47,0,8,27,0,5,2,1,906,21,0
18,1,40,16,2,26,1,2,436,3,0
30,0,11,27,8,4,0,1,341,28,0
27,0,32,30,0,4,1,1,920,16,0
21,1,18,24,9,15,2,0,510,23,0
51,1,6,19,4,16,0,1,181,28,0
29,1,7,18,3,1,2,2,314,17,0
46,0,51,2,5,6,1,0,548,16,0
43,1,16,3,5,13,0,1,976,2,0
62,0,35,13,1,2,0,0,394,6,0
54,1,26,20,1,27,0,0,764,27,0
45,1,60,7,1,3,2,0,833,16,0
48,0,47,28,4,7,0,0,430,9,0
54,1,8,12,10,11,2,0,384,18,0
43,1,37,9,4,30,0,2,688,30,0
27,1,53,1,2,6,2,1,106,17,0
27,1,59,5,7,9,1,2,640,2,0
43,1,39,15,9,11,0,2,843,23,0
52,1,4,29,7,5,2,1,980,9,0
39,1,1,9,7,10,2,2,481,21,0
29,0,23,25,8,12,0,2,909,6,0
53,1,1,21,9,27,0,0,547,1,0
