Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
29,Female,17,23,0,12,Premium,Annual,612,11,0
65,Female,40,6,8,5,Premium,Quarterly,189,4,0
46,Female,20,10,1,27,Basic,Monthly,418,3,1
33,Male,16,24,5,23,Basic,Annual,756,3,0
44,Male,1,30,9,10,Basic,Quarterly,343,24,0
58,Male,10,2,0,20,Standard,Monthly,347,21,0
25,Female,11,6,3,17,Standard,Monthly,177,16,0
45,Female,21,13,10,12,Premium,Annual,233,9,0
56,Female,29,5,9,5,Standard,Monthly,187,9,1
62,Male,33,30,10,10,Standard,Monthly,358,11,0
28,Female,30,13,6,28,Premium,Quarterly,787,24,1
25,Female,14,7,9,15,Basic,Monthly,707,24,0
26,Male,33,26,8,30,Standard,Monthly,428,23,1
27,Male,57,3,9,4,Basic,Annual,276,12,0
32,Male,5,30,6,24,Standard,Quarterly,680,16,0
43,Female,43,26,2,7,Premium,Quarterly,320,22,0
58,Male,36,9,7,25,Standard,Monthly,443,10,1
56,Male,53,30,4,19,Standard,Monthly,420,5,0
44,Female,5,15,0,14,Standard,Annual,135,24,0
42,Male,1,30,3,27,Premium,Quarterly,475,20,0
56,Female,52,19,7,28,Premium,Monthly,129,4,1
50,Male,4,24,5,11,Standard,Quarterly,719,27,0
30,Female,56,16,2,20,Premium,Monthly,786,6,0
53,Male,4,23,6,4,Premium,Quarterly,510,28,0
25,Male,55,24,3,19,Premium,Monthly,411,6,0
23,Female,13,29,8,24,Premium,Monthly,463,7,1
55,Female,51,6,1,19,Basic,Quarterly,228,6,0
61,Female,8,16,10,19,Premium,Quarterly,854,25,0
35,Female,49,30,10,26,Standard,Monthly,201,27,1
65,Female,42,20,7,2,Basic,Annual,741,17,0
46,Female,33,1,8,6,Premium,Annual,462,16,0
49,Female,26,9,2,13,Standard,Quarterly,294,11,0
29,Male,32,4,10,24,Premium,Monthly,861,7,1
37,Male,34,13,9,23,Basic,Annual,161,14,1
23,Male,24,30,6,27,Basic,Monthly,491,19,1
27,Male,60,18,1,1,Premium,Monthly,403,27,0
62,Female,9,28,0,5,Standard,Quarterly,585,3,0
36,Female,14,20,2,6,Premium,Annual,924,21,0
48,Male,34,21,7,26,Standard,Quarterly,643,1,1
36,Female,9,7,1,17,Standard,Monthly,730,9,0
60,Male,13,19,7,3,Premium,Quarterly,552,25,0
23,Female,16,6,6,27,Standard,Annual,354,14,1
46,Female,24,9,4,13,Basic,Quarterly,757,26,0
56,Male,28,30,2,8,Premium,Quarterly,870,30,0
49,Male,60,9,10,10,Standard,Annual,149,9,0
49,Female,24,23,0,14,Premium,Annual,435,13,0
19,Male,47,9,9,25,Standard,Monthly,803,25,1
60,Female,16,20,5,3,Standard,Monthly,216,1,0
38,Male,42,4,8,14,Standard,Annual,887,23,0
65,Female,48,20,4,13,Standard,Quarterly,539,16,0
63,Male,15,4,6,17,Basic,Monthly,973,12,1
53,Female,43,26,5,14,Basic,Annual,899,1,0
56,Male,2,26,10,29,Standard,Quarterly,526,24,0
48,Female,41,10,1,11,Standard,Monthly,948,22,0
29,Male,35,6,0,18,Premium,Quarterly,314,7,0
22,Female,14,18,0,23,Basic,Monthly,846,8,1
45,Male,50,16,2,8,Premium,Monthly,954,7,0
28,Female,43,5,3,7,Standard,Annual,197,19,0
41,Female,31,16,2,12,Basic,Monthly,674,30,0
32,Female,59,25,4,2,Premium,Quarterly,159,30,0
36,Female,40,3,6,30,Standard,Monthly,910,5,1
18,Male,34,5,3,22,Basic,Monthly,862,27,0
32,Male,24,21,3,7,Premium,Annual,810,23,0
54,Male,32,15,7,1,Basic,Quarterly,487,15,0
20,Male,34,29,6,12,Standard,Monthly,739,16,0
64,Female,28,18,4,1,Standard,Annual,899,15,0
18,Male,60,11,10,21,Standard,Quarterly,385,26,1
56,Female,49,5,6,22,Standard,Annual,333,25,1
65,Female,33,8,8,16,Standard,Quarterly,774,25,1
44,Female,13,27,7,3,Premium,Annual,918,6,0
36,Female,45,15,10,2,Basic,Quarterly,447,20,0
31,Female,5,6,8,27,Premium,Monthly,693,20,1
63,Male,48,9,7,12,Basic,Quarterly,586,22,0
60,Male,38,9,5,20,Standard,Quarterly,815,14,1
31,Male,55,11,1,20,Standard,Quarterly,220,26,0
50,Female,24,2,4,5,Standard,Quarterly,598,14,0
49,Male,7,19,2,29,Premium,Annual,954,6,0
61,Male,3,30,1,1,Standard,Monthly,250,1,0
57,Female,9,23,0,15,Basic,Monthly,164,7,0
61,Male,33,23,9,24,Premium,Monthly,168,20,1
40,Male,5,12,1,22,Standard,Quarterly,915,2,0
48,Female,54,29,6,22,Standard,Annual,969,25,1
54,Male,41,11,7,17,Premium,Quarterly,620,24,1
30,Male,39,23,4,24,Premium,Annual,633,1,0
56,Male,3,4,4,23,Standard,Monthly,385,21,1
32,Female,31,19,8,24,Standard,Annual,963,30,1
29,Female,41,16,9,16,Premium,Annual,453,26,1
47,Male,21,12,9,5,Premium,Monthly,468,2,0
30,Male,38,26,6,15,Standard,Quarterly,209,24,0
33,Male,12,12,3,20,Standard,Quarterly,517,10,0
48,Female,10,11,4,14,Basic,Quarterly,879,22,0
56,Female,57,11,7,21,Basic,Quarterly,222,15,1
20,Female,51,4,10,19,Premium,Quarterly,558,10,1
48,Female,19,5,1,1,Basic,Quarterly,760,11,0
44,Female,19,5,9,19,Standard,Annual,381,20,0
46,Female,54,11,2,15,Premium,Quarterly,739,17,0
49,Female,45,13,5,6,Premium,Monthly,867,7,0
63,Male,32,28,3,6,Standard,Monthly,371,25,0
50,Male,35,5,8,23,Basic,Annual,910,30,1
42,Female,54,5,10,5,Standard,Annual,808,6,0
26,Female,53,23,1,4,Standard,Quarterly,281,19,0
21,Female,17,10,4,6,Standard,Annual,399,15,0
58,Female,50,23,9,1,Premium,Monthly,746,15,0
62,Female,10,26,4,10,Standard,Monthly,481,17,0
36,Male,28,14,1,13,Standard,Annual,355,20,0
30,Male,11,10,7,18,Standard,Annual,386,27,0
55,Female,4,10,7,28,Basic,Annual,746,24,0
46,Male,60,15,10,6,Standard,Annual,428,22,0
45,Male,53,7,5,10,Premium,Quarterly,878,21,0
23,Male,19,29,1,30,Basic,Quarterly,513,26,0
46,Female,21,29,9,16,Basic,Annual,413,11,0
21,Female,41,13,8,28,Basic,Monthly,478,20,1
34,Female,16,6,8,14,Premium,Annual,750,16,0
20,Male,35,21,2,27,Premium,Quarterly,885,2,0
30,Female,13,19,8,3,Standard,Annual,610,9,0
39,Male,50,4,6,27,Standard,Quarterly,490,16,1
53,Female,23,18,3,19,Premium,Quarterly,656,27,0
20,Female,8,18,1,10,Standard,Annual,458,11,0
37,Female,59,22,2,2,Basic,Monthly,922,28,0
33,Male,33,12,5,25,Basic,Annual,256,11,1
37,Female,43,18,0,27,Premium,Quarterly,615,19,0
34,Female,5,7,1,6,Basic,Quarterly,342,17,0
33,Male,32,7,10,4,Standard,Annual,351,3,0
25,Male,43,3,1,15,Premium,Monthly,963,30,0
63,Female,56,12,6,5,Standard,Quarterly,845,6,0
64,Female,60,13,6,14,Basic,Quarterly,664,1,0
20,Male,22,21,4,2,Standard,Annual,944,5,0
19,Female,10,25,2,19,Standard,Annual,468,6,0
38,Female,3,23,5,1,Basic,Annual,367,23,0
46,Male,48,10,2,0,Basic,Quarterly,393,29,0
56,Female,22,29,2,21,Basic,Monthly,940,2,1
52,Female,11,17,4,9,Basic,Annual,448,9,0
64,Male,12,16,1,27,Premium,Monthly,420,14,0
36,Male,57,19,5,8,Premium,Annual,944,25,0
40,Male,36,14,3,25,Standard,Monthly,424,6,0
18,Female,29,6,7,28,Premium,Monthly,719,20,1
47,Male,46,3,6,17,Premium,Monthly,910,7,1
64,Male,6,5,0,29,Basic,Monthly,207,26,0
54,Male,34,2,0,17,Basic,Annual,151,12,1
32,Male,20,13,9,0,Basic,Annual,199,1,0
64,Male,46,11,0,13,Standard,Monthly,893,14,0
22,Female,19,9,5,14,Basic,Annual,848,14,0
23,Male,60,25,10,24,Standard,Quarterly,694,7,1
64,Female,37,5,1,2,Basic,Quarterly,171,26,0
23,Male,15,5,8,26,Basic,Quarterly,636,13,0
51,Female,20,21,3,20,Standard,Quarterly,141,10,0
45,Female,35,18,0,3,Standard,Annual,561,1,0
35,Male,33,26,6,15,Standard,Annual,341,5,0
54,Male,23,15,1,11,Premium,Monthly,438,21,0
48,Male,57,5,5,6,Premium,Annual,380,21,0
24,Female,30,23,0,14,Basic,Monthly,563,6,0
44,Male,30,10,10,8,Basic,Monthly,155,28,0
51,Male,48,9,8,23,Basic,Quarterly,283,29,1
45,Female,18,27,7,5,Standard,Annual,895,22,0
57,Male,8,10,2,26,Basic,Quarterly,715,1,0
62,Female,8,1,1,0,Basic,Monthly,741,18,0
61,Female,28,2,1,17,Basic,Monthly,605,2,0
63,Male,3,11,5,3,Basic,Monthly,513,28,0
26,Male,22,15,4,20,Premium,Annual,591,2,0
54,Female,11,22,7,3,Basic,Annual,594,2,0
46,Female,51,8,8,30,Premium,Annual,994,1,1
47,Male,25,28,2,9,Premium,Annual,754,2,0
32,Female,60,23,3,24,Premium,Monthly,338,2,1
48,Female,40,26,8,4,Standard,Quarterly,377,17,0
20,Male,1,6,0,21,Premium,Annual,319,7,0
42,Male,5,27,2,23,Standard,Annual,521,23,0
60,Male,35,10,7,30,Basic,Monthly,425,26,1
25,Male,25,3,4,1,Standard,Quarterly,598,2,0
23,Female,26,30,0,26,Premium,Annual,483,16,1
20,Male,54,15,1,19,Premium,Annual,203,23,0
45,Male,21,6,9,26,Premium,Monthly,324,13,0
50,Female,19,6,3,30,Standard,Annual,809,29,0
19,Male,57,24,6,16,Standard,Monthly,260,3,1
21,Female,6,18,3,22,Premium,Quarterly,148,9,1
27,Male,24,15,10,20,Standard,Quarterly,450,21,1
28,Female,31,3,4,23,Basic,Quarterly,467,14,1
37,Male,47,11,0,1,Standard,Monthly,138,8,0
64,Male,58,14,3,2,Basic,Monthly,308,6,0
58,Female,41,17,3,20,Premium,Quarterly,189,22,0
62,Male,56,16,0,7,Basic,Quarterly,902,22,0
51,Female,6,7,5,25,Standard,Quarterly,878,22,0
47,Male,57,19,1,25,Standard,Annual,275,13,0
28,Male,42,11,6,26,Standard,Annual,889,1,1
33,Female,37,18,8,5,Standard,Annual,756,24,0
32,Male,60,5,3,23,Basic,Quarterly,308,25,0
44,Male,4,19,0,26,Standard,Quarterly,761,20,0
32,Female,58,24,5,23,Basic,Annual,787,23,1
22,Male,26,18,6,26,Standard,Monthly,483,23,1
37,Male,21,12,8,18,Basic,Monthly,608,3,0
31,Male,54,13,2,22,Basic,Quarterly,308,6,0
42,Female,16,21,0,28,Basic,Monthly,725,13,1
58,Female,2,12,3,29,Basic,Monthly,122,8,1
47,Male,22,21,1,19,Standard,Annual,770,28,0
48,Male,30,21,2,3,Basic,Annual,117,28,0
48,Female,42,7,4,26,Standard,Annual,959,19,0
54,Male,38,2,5,29,Premium,Quarterly,735,24,1
53,Male,50,3,2,6,Premium,Annual,502,27,0
41,Male,21,14,3,1,Basic,Monthly,852,19,0
23,Female,19,15,2,6,Basic,Monthly,300,25,0
51,Female,21,28,7,22,Basic,Monthly,702,21,1
23,Male,40,20,2,2,Premium,Monthly,770,18,0
41,Male,57,11,0,10,Basic,Annual,772,3,0
23,Female,28,10,5,30,Premium,Monthly,726,19,1
20,Male,10,8,0,11,Premium,Quarterly,226,6,0
53,Female,3,8,3,22,Basic,Monthly,730,5,1
61,Female,56,23,7,1,Basic,Monthly,249,13,0
31,Male,46,22,1,13,Standard,Quarterly,840,12,0
53,Female,37,21,7,26,Standard,Quarterly,153,4,1
50,Female,2,30,8,10,Premium,Monthly,904,4,0
43,Male,8,15,10,7,Basic,Annual,286,15,0
18,Male,38,1,0,22,Standard,Quarterly,322,11,0
28,Male,29,7,7,19,Premium,Monthly,215,16,1
31,Male,36,9,9,23,Standard,Quarterly,624,11,1
55,Female,51,2,5,4,Standard,Quarterly,822,2,1
41,Female,40,26,10,27,Premium,Monthly,734,27,1
49,Female,33,25,10,25,Premium,Monthly,712,28,1
38,Female,23,17,8,14,Premium,Annual,955,9,0
37,Female,1,26,5,8,Premium,Annual,480,11,0
37,Female,24,13,3,26,Basic,Monthly,958,24,1
57,Female,33,3,4,27,Premium,Quarterly,459,22,1
44,Female,32,9,3,10,Basic,Quarterly,559,1,0
51,Female,4,23,1,1,Premium,Quarterly,575,9,0
25,Male,15,15,4,3,Premium,Quarterly,836,22,0
36,Male,52,27,3,30,Basic,Monthly,981,16,0
54,Female,8,1,5,20,Premium,Monthly,834,5,1
41,Male,53,19,2,10,Standard,Monthly,313,11,0
31,Female,17,16,5,23,Basic,Monthly,583,15,1
28,Female,33,15,10,30,Basic,Annual,382,7,1
18,Female,2,27,0,22,Basic,Quarterly,220,18,1
41,Female,26,9,5,2,Basic,Monthly,869,9,0
42,Female,50,27,7,20,Basic,Quarterly,127,20,1
65,Male,19,20,8,19,Premium,Annual,865,10,0
41,Female,18,19,5,28,Premium,Quarterly,573,1,0
24,Male,14,3,1,6,Standard,Quarterly,458,29,0
50,Male,16,22,6,0,Standard,Monthly,990,26,0
49,Male,49,19,10,15,Premium,Monthly,133,16,0
38,Male,51,28,5,5,Premium,Annual,209,29,0
24,Female,20,24,10,7,Basic,Monthly,328,3,0
24,Male,36,19,7,26,Standard,Annual,635,4,1
63,Female,51,16,10,28,Standard,Monthly,164,4,1
64,Male,9,23,8,12,Basic,Monthly,307,2,0
21,Female,22,27,6,30,Standard,Quarterly,829,1,0
26,Female,56,13,6,20,Standard,Annual,478,6,1
21,Male,3,24,9,3,Standard,Quarterly,355,18,0
38,Female,33,21,4,26,Standard,Annual,711,22,0
51,Male,4,22,9,12,Premium,Quarterly,433,19,0
58,Female,53,28,3,7,Basic,Monthly,194,7,0
47,Male,11,28,0,17,Premium,Quarterly,269,25,0
31,Male,56,30,9,28,Standard,Monthly,530,14,1
52,Male,28,14,7,11,Basic,Quarterly,342,22,0
40,Female,20,17,7,27,Basic,Monthly,117,20,1
37,Female,42,17,9,9,Standard,Annual,173,5,0
20,Female,32,10,8,24,Standard,Annual,868,6,1
44,Female,48,4,0,19,Standard,Annual,525,10,0
62,Male,13,12,2,24,Premium,Annual,668,5,0
39,Female,22,1,8,29,Basic,Monthly,900,9,1
59,Male,20,13,0,14,Basic,Monthly,802,16,0
42,Female,7,18,7,8,Basic,Quarterly,739,19,0
37,Female,50,9,1,27,Premium,Monthly,161,26,1
31,Male,14,4,0,13,Premium,Monthly,279,4,0
49,Male,28,28,0,25,Basic,Annual,660,4,0
20,Male,32,6,9,7,Standard,Monthly,464,16,0
33,Female,34,14,3,27,Basic,Monthly,539,23,1
64,Male,11,8,7,29,Standard,Quarterly,488,12,0
64,Female,17,12,0,28,Basic,Monthly,579,4,1
55,Male,17,19,6,12,Standard,Annual,200,26,0
56,Female,2,9,0,20,Premium,Annual,551,12,0
30,Male,55,26,7,20,Basic,Quarterly,693,23,1
30,Male,28,12,3,6,Premium,Annual,600,18,0
37,Female,40,30,10,7,Premium,Annual,176,1,0
42,Female,41,4,9,4,Premium,Monthly,458,19,0
38,Male,49,2,6,25,Premium,Annual,448,23,1
53,Male,32,14,7,22,Standard,Quarterly,854,20,1
56,Male,21,2,4,2,Standard,Monthly,431,23,1
18,Male,35,15,0,2,Standard,Monthly,384,10,0
38,Male,50,16,9,26,Premium,Annual,940,13,1
52,Male,26,17,5,1,Standard,Annual,699,3,0
63,Male,32,18,4,26,Premium,Quarterly,132,17,0
41,Female,39,6,1,4,Standard,Monthly,263,16,0
52,Female,20,6,0,9,Premium,Quarterly,994,1,0
36,Male,18,16,7,15,Basic,Annual,245,12,0
64,Female,19,4,10,4,Basic,Quarterly,142,7,1
45,Female,56,19,0,15,Standard,Monthly,593,19,0
27,Female,23,14,9,27,Basic,Quarterly,919,27,0
21,Male,59,7,0,7,Basic,Annual,814,15,0
28,Male,40,6,1,11,Standard,Quarterly,821,20,0
54,Female,40,28,10,21,Standard,Annual,379,23,1
23,Female,13,15,5,19,Premium,Annual,689,30,0
39,Female,26,26,3,28,Basic,Annual,429,13,1
47,Male,49,20,0,27,Premium,Monthly,786,20,0
36,Female,43,2,1,28,Premium,Annual,792,24,0
61,Female,15,23,0,4,Standard,Monthly,669,7,0
20,Male,31,6,3,16,Premium,Monthly,200,20,0
48,Male,10,18,4,11,Premium,Quarterly,269,18,0
18,Male,43,5,7,17,Standard,Annual,618,6,1
64,Male,56,3,7,1,Standard,Monthly,999,19,1
62,Male,49,24,9,6,Premium,Monthly,996,24,0
62,Male,6,28,8,19,Premium,Annual,684,18,0
41,Female,6,20,6,19,Basic,Annual,301,4,0
52,Female,34,9,1,6,Basic,Quarterly,457,14,0
47,Female,20,11,6,14,Premium,Quarterly,777,13,0
60,Male,39,14,4,12,Standard,Quarterly,669,6,0
36,Female,59,11,8,26,Premium,Monthly,677,8,1
40,Female,24,2,7,16,Standard,Quarterly,349,14,1
30,Female,16,16,0,22,Basic,Annual,873,1,0
19,Male,15,4,9,1,Standard,Quarterly,430,5,0
23,Male,58,23,6,10,Standard,Annual,752,11,0
33,Female,30,25,1,12,Standard,Annual,305,9,0
46,Male,3,29,9,17,Standard,Monthly,842,15,0
45,Male,28,19,5,7,Premium,Quarterly,450,26,0
25,Female,36,21,4,14,Standard,Monthly,538,4,0
61,Male,20,21,8,15,Premium,Monthly,171,16,0
42,Female,28,24,2,14,Premium,Quarterly,209,20,0
47,Male,8,20,9,29,Basic,Monthly,596,2,0
39,Female,48,6,8,10,Basic,Quarterly,560,21,0
19,Male,56,30,3,24,Basic,Annual,996,29,0
24,Male,9,6,0,1,Basic,Monthly,160,13,0
50,Female,13,30,6,4,Basic,Monthly,240,3,0
23,Female,11,14,2,30,Standard,Monthly,937,5,1
50,Female,43,19,10,18,Basic,Quarterly,466,11,1
34,Male,14,6,7,0,Standard,Annual,783,9,0
52,Male,59,22,5,16,Standard,Annual,427,2,1
35,Male,10,13,2,2,Standard,Quarterly,896,19,0
50,Female,45,27,6,24,Basic,Quarterly,136,27,1
24,Female,6,18,10,25,Standard,Monthly,163,23,1
44,Male,40,2,6,3,Basic,Quarterly,574,3,0
19,Male,34,11,8,17,Premium,Annual,190,4,1
28,Female,4,9,6,5,Premium,Monthly,934,11,0
29,Male,60,15,7,13,Basic,Quarterly,678,11,0
38,Female,24,9,9,30,Premium,Quarterly,487,5,1
62,Female,54,15,3,10,Premium,Annual,528,8,0
61,Male,44,11,10,30,Basic,Annual,862,10,1
46,Female,49,12,10,7,Premium,Quarterly,139,1,0
51,Male,34,14,5,13,Premium,Annual,634,23,0
58,Male,48,7,3,30,Standard,Annual,803,10,0
33,Female,5,23,8,5,Basic,Monthly,594,8,0
20,Male,45,12,4,24,Premium,Annual,275,8,0
38,Female,25,30,2,23,Standard,Quarterly,618,8,0
42,Female,36,17,2,4,Premium,Quarterly,804,3,0
25,Female,15,6,1,18,Premium,Annual,588,28,0
46,Female,35,13,8,29,Premium,Quarterly,900,6,1
42,Male,33,1,1,5,Standard,Annual,219,28,1
51,Male,30,11,3,20,Basic,Monthly,150,25,0
56,Female,13,22,9,2,Basic,Annual,223,17,0
63,Male,34,18,9,18,Basic,Monthly,307,2,1
20,Female,21,30,3,30,Premium,Annual,597,28,0
40,Female,12,29,6,30,Standard,Quarterly,272,13,1
42,Female,44,13,1,9,Premium,Monthly,384,30,0
24,Male,14,5,5,22,Basic,Annual,310,23,0
33,Male,13,28,6,19,Standard,Quarterly,368,22,0
38,Female,42,23,4,29,Standard,Monthly,348,28,1
39,Female,9,21,8,20,Premium,Monthly,267,12,0
43,Female,52,7,0,19,Premium,Quarterly,563,21,0
44,Male,4,14,10,30,Basic,Monthly,947,23,0
27,Female,34,16,9,25,Basic,Quarterly,705,9,1
40,Female,59,13,0,24,Standard,Annual,540,29,0
44,Female,34,16,7,4,Premium,Monthly,901,4,0
20,Female,52,17,7,17,Standard,Monthly,272,6,1
20,Female,3,3,0,30,Basic,Annual,185,16,1
34,Male,44,3,6,5,Basic,Quarterly,512,25,0
64,Male,47,20,8,17,Basic,Quarterly,589,3,1
21,Male,59,7,0,20,Premium,Annual,262,18,0
65,Female,33,13,6,6,Standard,Monthly,599,21,0
30,Female,11,5,8,11,Premium,Annual,527,3,0
45,Male,53,11,7,20,Standard,Annual,437,26,1
21,Male,56,3,10,16,Premium,Monthly,882,29,1
51,Female,17,10,2,20,Basic,Quarterly,105,20,0
40,Female,1,13,10,14,Basic,Monthly,306,19,0
27,Male,52,18,8,4,Premium,Annual,785,13,0
32,Male,27,20,1,22,Standard,Quarterly,520,12,0
41,Male,31,9,8,10,Basic,Monthly,159,20,0
26,Male,44,9,3,16,Basic,Monthly,246,15,0
64,Female,10,20,2,15,Premium,Annual,169,6,0
35,Female,15,11,7,24,Standard,Annual,289,22,1
36,Male,31,21,7,30,Basic,Quarterly,677,28,1
65,Female,40,7,2,3,Premium,Monthly,391,17,0
39,Female,21,12,7,3,Standard,Annual,809,18,0
34,Female,36,27,8,15,Premium,Monthly,617,24,0
46,Female,18,14,7,1,Standard,Annual,347,21,0
36,Male,3,13,0,1,Premium,Quarterly,518,14,0
43,Female,2,3,0,26,Standard,Monthly,548,20,1
25,Female,44,24,10,12,Premium,Quarterly,555,8,0
49,Female,45,22,10,6,Standard,Quarterly,536,14,0
41,Male,8,24,10,26,Standard,Annual,764,29,0
46,Male,40,4,3,11,Premium,Monthly,188,18,0
41,Male,54,11,1,18,Standard,Quarterly,969,25,0
63,Male,15,26,7,21,Premium,Monthly,533,9,0
47,Male,59,30,3,0,Basic,Annual,482,20,0
27,Female,48,1,7,19,Premium,Annual,212,23,1
38,Female,25,27,7,7,Standard,Annual,705,25,0
55,Female,39,4,5,12,Standard,Monthly,120,28,1
54,Male,48,6,5,22,Standard,Monthly,162,5,1
30,Female,51,30,6,19,Standard,Annual,749,27,1
54,Male,52,21,5,12,Basic,Monthly,611,11,0
42,Male,2,30,10,30,Basic,Annual,594,23,0
20,Female,25,14,10,20,Standard,Annual,393,15,1
49,Female,53,15,1,22,Standard,Monthly,948,16,1
61,Male,25,27,7,26,Premium,Annual,881,23,1
42,Female,44,24,0,14,Premium,Quarterly,338,16,0
51,Female,17,29,10,7,Standard,Annual,541,21,0
24,Male,17,19,9,0,Basic,Monthly,678,20,0
28,Female,14,23,8,0,Premium,Quarterly,289,9,0
19,Male,18,26,3,28,Basic,Quarterly,603,5,0
64,Male,11,15,9,26,Basic,Monthly,686,9,0
18,Male,31,12,0,30,Standard,Annual,643,15,0
51,Male,46,11,9,1,Premium,Annual,976,20,0
20,Female,31,24,2,18,Basic,Monthly,754,23,0
43,Female,5,14,10,21,Basic,Monthly,654,30,1
24,Female,48,2,8,2,Basic,Annual,984,17,0
36,Female,28,25,6,21,Basic,Quarterly,944,22,1
30,Female,20,29,10,4,Basic,Quarterly,650,5,0
49,Female,60,1,1,17,Standard,Annual,478,21,0
65,Female,27,1,3,4,Basic,Annual,128,4,1
45,Female,2,16,4,21,Premium,Annual,747,26,0
21,Female,58,17,3,26,Basic,Monthly,386,10,1
25,Female,20,27,7,6,Premium,Quarterly,334,5,0
43,Female,8,20,1,27,Premium,Quarterly,111,16,1
54,Female,57,2,8,11,Standard,Annual,119,12,1
39,Male,31,19,7,21,Standard,Monthly,138,11,1
46,Female,49,28,6,27,Standard,Quarterly,674,3,1
64,Male,28,30,9,15,Standard,Annual,719,26,0
52,Male,41,26,5,29,Premium,Quarterly,409,3,1
65,Male,31,16,10,30,Premium,Annual,694,11,1
53,Female,57,4,1,25,Basic,Monthly,349,12,1
35,Male,42,30,8,17,Basic,Quarterly,565,21,1
38,Male,46,9,6,18,Premium,Monthly,204,12,1
33,Female,49,18,3,18,Premium,Quarterly,841,14,0
41,Male,28,24,0,23,Standard,Quarterly,626,1,0
60,Female,8,29,0,1,Premium,Monthly,157,7,0
41,Male,16,28,1,4,Premium,Annual,506,16,0
19,Male,14,10,6,20,Basic,Quarterly,371,26,0
37,Female,50,9,9,8,Standard,Quarterly,608,3,0
43,Female,58,28,6,30,Premium,Annual,232,15,1
58,Male,33,25,6,9,Basic,Quarterly,132,29,0
27,Male,1,20,9,29,Premium,Quarterly,254,11,0
29,Female,45,16,6,14,Standard,Annual,544,15,0
37,Female,39,27,10,28,Standard,Quarterly,815,21,1
49,Female,48,26,4,10,Premium,Monthly,152,4,0
56,Female,49,20,4,30,Standard,Monthly,258,1,1
61,Male,44,7,7,29,Basic,Annual,214,5,1
37,Male,60,24,0,20,Basic,Monthly,661,30,0
34,Female,38,16,3,19,Standard,Annual,877,30,0
35,Female,6,10,1,2,Standard,Monthly,396,22,0
37,Female,31,11,10,28,Premium,Monthly,764,7,1
46,Male,30,25,1,19,Premium,Quarterly,488,16,0
33,Female,60,25,4,30,Standard,Annual,806,5,0
28,Female,34,14,4,3,Premium,Monthly,177,3,0
27,Female,60,4,3,27,Basic,Monthly,810,15,1
26,Female,2,4,6,24,Standard,Monthly,873,24,1
48,Male,29,27,0,9,Premium,Monthly,273,11,0
38,Male,28,27,1,22,Standard,Monthly,157,28,0
37,Female,26,28,4,4,Standard,Annual,154,13,0
41,Male,22,6,6,30,Premium,Quarterly,747,18,0
26,Female,1,14,8,16,Standard,Monthly,477,6,0
62,Female,30,21,6,7,Standard,Quarterly,859,22,0
53,Male,3,6,3,4,Standard,Monthly,612,16,0
52,Male,4,10,8,10,Premium,Monthly,192,23,0
42,Male,31,11,9,3,Basic,Quarterly,363,27,0
40,Female,55,2,1,9,Basic,Annual,365,5,0
20,Male,41,20,7,22,Standard,Monthly,731,6,1
31,Female,39,16,10,7,Standard,Monthly,869,18,0
26,Male,43,9,3,6,Basic,Quarterly,240,6,0
47,Male,13,27,3,11,Premium,Annual,268,13,0
31,Female,53,25,8,8,Premium,Quarterly,679,10,0
61,Male,21,17,1,26,Standard,Quarterly,546,4,0
36,Male,46,23,0,22,Standard,Quarterly,581,28,0
28,Female,16,23,5,8,Premium,Monthly,880,18,0
23,Male,50,13,3,28,Standard,Annual,755,2,0
18,Female,60,21,7,25,Standard,Annual,412,16,1
22,Female,24,13,0,25,Basic,Annual,892,29,0
43,Female,10,19,7,29,Premium,Quarterly,508,27,0
55,Male,32,28,3,6,Premium,Annual,924,25,0
34,Male,56,8,0,30,Basic,Monthly,156,14,0
48,Male,38,28,1,11,Standard,Monthly,126,5,0
35,Female,41,17,0,19,Standard,Monthly,234,14,0
47,Male,23,10,2,16,Standard,Annual,737,9,0
39,Male,43,19,6,23,Standard,Quarterly,496,3,1
55,Male,35,6,8,3,Premium,Monthly,809,9,0
23,Female,45,4,3,3,Premium,Monthly,333,27,0
64,Male,24,8,3,10,Standard,Annual,108,24,0
27,Male,53,12,5,19,Standard,Annual,328,12,1
51,Female,48,17,6,2,Standard,Quarterly,421,7,0
60,Male,12,7,6,21,Standard,Quarterly,317,22,0
56,Male,48,11,3,24,Basic,Annual,760,13,0
45,Male,28,1,7,16,Basic,Annual,570,21,1
48,Male,35,17,1,4,Standard,Quarterly,439,9,0
65,Male,15,16,4,15,Standard,Quarterly,215,28,0
61,Female,6,8,8,30,Basic,Quarterly,484,19,1
19,Female,51,1,9,30,Premium,Monthly,723,11,1
50,Female,55,3,6,24,Premium,Annual,969,21,1
31,Female,12,3,8,30,Basic,Quarterly,559,22,0
52,Male,31,22,4,28,Basic,Quarterly,910,7,0
19,Female,49,27,2,7,Basic,Quarterly,585,28,0
61,Female,17,17,1,15,Standard,Quarterly,983,30,0
32,Male,52,26,9,18,Standard,Monthly,791,14,1
37,Male,41,21,4,11,Premium,Annual,636,17,0
33,Female,14,22,5,29,Basic,Quarterly,165,2,1
